"Source: Calculated by ReFED based on data from various sources. See https://insights.refed.com/methodology for more information. Data last updated January 23, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
year,sector,sub_sector,sub_sector_category,food_type,food_category,tons_supply,tons_surplus,us_dollars_surplus,tons_waste,tons_uneaten,tons_eaten,tons_donated,tons_industrial_uses,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incineration,tons_land_application,tons_landfilled,tons_dumping,tons_sewer,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Salmon,69974.59744,6085.182774,214386303.3,2083.143583,4908.714504,1176.46827,1176.46827,284.4837565,1140.343345,296.2243535,1104.519466,0,317.5616758,0,1765.581907,0,0,50987.61698,109.425661,51097.04264,6083068249,8181190.841
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Pork,888621.7413,38713.73341,346083028.5,13252.89121,31229.08082,7484.652584,7484.652584,1809.876337,7254.826993,1884.56963,7026.916651,0,1571.93593,0,11680.95528,0,0,324381.5485,902.6641311,325284.2126,38700280869,52048468.05
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Lamb,42161.76059,5185.701445,74001856.15,1775.223701,4183.132839,1002.568606,1002.568606,242.4327882,971.7834862,252.4379489,941.2549145,0,278.5244566,0,1496.699245,0,0,43450.88206,89.6111091,43540.49317,5183899478,6971888.067
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Other Beef,187089.2289,8128.212551,96572300.23,2782.534962,6556.758658,1571.453893,1571.453893,379.9958893,1523.200442,395.6782561,1475.34911,0,286.5442118,0,2495.99075,0,0,68106.12002,209.5518488,68315.67187,8125388099,10927931.1
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Bacon,588950.6626,25658.25017,264510740.6,8783.601277,20697.65682,4960.593348,4960.593348,1199.529359,4808.272143,1249.033735,4657.220306,0,927.6023615,0,7855.998915,0,0,214989.9322,650.8649574,215640.7972,25649334247,34496094.71
2018,Retail,Not Applicable,Not Applicable,Fresh Meat & Seafood,Chicken Thighs,281426.2037,11257.04815,69580615.67,3853.630775,9080.686244,2176.361903,2176.361903,526.269705,2109.533996,547.9887677,2043.263,0,446.3069735,0,3407.323801,0,0,94322.56689,267.4361409,94590.00303,11253136463,15134477.08
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Pork,21344.70099,108.857975,636927.1945,38.10199446,88.05803728,20.79993776,20.79993776,5.029667674,20.16124973,5.237241217,19.5278842,0,3.028109968,1.272053554,33.80183093,0,0,630.1349159,23.00089421,653.1358101,14883304.13,146763.3955
2018,Retail,Not Applicable,Not Applicable,Frozen,Other Frozen Desserts,2954454.55,15067.7182,15372403.97,5273.93712,12188.66776,2879.050439,2879.050439,696.187993,2790.645604,724.919555,2702.977491,0,624.3687454,176.0729471,4473.495428,0,0,87220.94398,3108.440886,90329.38486,2060091900,20314446.28
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Fruit Juice,42159.12649,2529.547589,11194528.91,885.3812336,2046.216603,483.330986,483.330986,116.8750726,468.4897054,121.6984873,453.7721044,0,79.50445646,29.55888164,776.3178955,0,0,14642.53085,531.1233116,15173.65416,345845364.8,3410361.006
2018,Retail,Not Applicable,Not Applicable,Frozen,Other Frozen Vegetables,894441.5503,53666.49302,256414703.4,18784.11222,43412.21708,10254.27594,10254.27594,2479.603585,9939.405611,2581.93641,9627.15925,0,2391.528726,627.1166915,15765.46681,0,0,310653.6848,11009.78864,321663.4734,7337402125,72353695.15
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Pizza,1082186.18,5519.149517,34600718.28,1931.788684,4464.583084,1054.566433,1054.566433,255.0064697,1022.184655,265.530544,990.0727313,0,205.9818328,64.49370157,1661.313149,0,0,31948.13072,1146.920508,33095.05123,754590380.6,7440971.808
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Bagels,2659.85109,13.56524056,74473.95849,4.748046438,10.97327466,2.591965901,2.591965901,0.626767602,2.512376356,0.652634196,2.433450069,0,1.363793611,0.158515832,3.225736996,0,0,78.52370685,2.504503899,81.02821075,1854669.82,18288.7911
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Beans,39315.51431,200.509123,866367.357,70.18133021,162.1970262,38.31209681,38.31209681,9.26431209,37.1356761,9.6466487,35.96905908,0,7.624970497,2.343037727,60.21332199,0,0,1160.666449,41.61532885,1202.281778,27414052.65,270328.377
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Calzones And Stromboli,1231.813999,6.282251393,78687.02804,2.19888628,5.081875969,1.200375424,1.200375424,0.290264785,1.1635164,0.302243964,1.12696454,0,0.406168372,0.073410884,1.719307023,0,0,36.36541973,1.24253369,37.60795342,858923.3641,8469.793284
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Breakfast Foods,466580.3642,2379.559857,18921807.03,832.8831806,1924.88764,454.6722177,454.6722177,109.945048,440.7109402,114.4824618,426.866009,0,90.03730532,27.8062087,715.0396666,0,0,13774.31236,494.0396275,14268.35198,325338709,3208146.067
2018,Retail,Not Applicable,Not Applicable,Frozen,Other Frozen Meat,52450.5911,267.4980146,1680497.094,93.62849038,216.3860768,51.11193784,51.11193784,12.35946302,49.54248205,12.86953599,47.98610531,0,8.821830788,3.125832535,81.68082706,0,0,1548.438127,56.0140258,1604.452152,36572922.7,360643.4613
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Toaster Pastries,30853.09125,157.3507654,978881.3538,55.07522979,127.2851122,30.0656532,30.0656532,7.270225794,29.14244983,7.570266796,28.22693996,0,5.714565789,1.838713242,47.52195076,0,0,910.8401223,32.75659234,943.5967147,21513346.14,212141.8536
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Pasta,87233.49012,444.8907996,2834516.379,155.7187406,359.8836981,85.00710158,85.00710158,20.55570915,82.39685251,21.40403983,79.80835594,0,28.59975767,5.198745635,121.9202373,0,0,2575.293418,88.05273246,2663.34615,60826458.28,599806.1636
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Turkey,48076.1969,245.1886042,1590957.662,85.81984769,198.3394165,46.84918771,46.84918771,11.32868029,45.41062497,11.79621303,43.98405049,0,10.55492768,2.865137213,72.39978279,0,0,1419.297947,50.43711238,1469.735059,33522730.56,330565.6942
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Dairy Desserts,4163204.713,499584.5655,1470870325,174862.4144,404126.9028,95457.66274,95457.66274,23082.77679,92526.51617,24035.39913,89619.79628,0,21451.54225,5837.866465,147573.0057,0,0,2891893.571,102788.2951,2994681.866,68304311436,673544838.1
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Dough And Batters,96778.65814,493.5711565,1807048.788,172.7576272,399.2625004,94.30865613,94.30865613,22.80493358,91.41279123,23.74608938,88.541059,0,14.51815452,5.767597122,152.4718756,0,0,2857.084372,103.9988504,2961.083222,67482144.8,665437.5008
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Fruit,243069.6577,14584.17946,94736665.98,5104.690996,11797.52075,2786.658717,2786.658717,673.8465966,2701.090886,701.656133,2616.236134,0,703.3075098,170.4225832,4230.960903,0,0,84421.93322,2972.393341,87394.32656,1993981409,19662534.58
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Lasagna,129910.3711,662.5428929,3906297.891,231.9003786,535.9481172,126.5947757,126.5947757,30.61209406,122.7075252,31.87545006,118.8526692,0,20.70632176,7.742106547,203.4519503,0,0,3835.193608,139.155739,3974.349347,90584335.9,893246.8621
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Pot Pies,119634.972,610.138357,3995900.785,213.5579712,493.5567299,116.5816271,116.5816271,28.19079787,113.0018428,29.35422738,109.4518907,0,23.16182124,7.129736383,183.2664136,0,0,3531.844884,126.648052,3658.492936,83419471.36,822594.55
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Beef,264523.4529,1349.06961,10852242.12,472.195471,1091.297371,257.7722386,257.7722386,62.33233536,249.8570206,64.90478042,242.007764,0,59.50924173,15.76447468,396.9217546,0,0,7809.219903,276.9876806,8086.207583,184447793.5,1818828.953
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Mac And Cheese,49933.73808,254.6620642,1974804.545,89.13570692,206.0027438,48.65932039,48.65932039,11.7663915,47.16517528,12.25198851,45.68348161,0,12.86011774,2.975838781,73.2997504,0,0,1474.135986,51.69010286,1525.826089,34817963.05,343337.9064
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Handheld Entrees,479802.0414,2446.990411,18148910.78,856.4849295,1979.433962,467.5564489,467.5564489,113.0606055,453.1995451,117.7265978,438.9622844,0,69.87817551,28.59416453,758.0125895,0,0,14164.64064,516.3674267,14681.00806,334557964.1,3299056.604
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Dessert Toppings,54967.87604,280.3361678,1626594.2,98.12204487,226.7711916,53.5649762,53.5649762,12.95263632,51.9201968,13.48718945,50.28912417,0,9.218194679,3.275852029,85.62799817,0,0,1622.753018,58.71224284,1681.465261,38328183.52,377951.9861
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Bakery Desserts,135394.302,690.5109404,5142955.169,241.6896329,558.5721957,131.9387447,131.9387447,31.90432813,127.887401,33.22101442,123.8698192,0,22.8285549,8.068925544,210.7921524,0,0,3997.089356,144.5722464,4141.661602,94408189.48,930953.6596
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Bread,97979.72997,499.6966228,3227051.635,174.9016362,404.2175489,95.47907399,95.47907399,23.08795428,92.54726995,24.04079029,89.63989808,0,17.88636251,5.839175904,151.1760978,0,0,2892.542226,104.1204724,2996.662698,68319632.16,673695.9149
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Meat Alternatives,69892.09908,356.4497053,4407725.616,124.7629739,288.3414047,68.10830058,68.10830058,16.46938187,66.01695028,17.1490705,63.94302822,0,17.15806248,4.165272357,103.439639,0,0,2063.343591,72.65931527,2136.002906,48734595.43,480569.008
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Pie Crust,15574.12379,79.42803133,488975.2974,27.8010537,64.25139308,15.17663825,15.17663825,3.669888232,14.71062065,3.821343906,14.2484866,0,2.700000271,0.928151653,24.17290177,0,0,459.7768406,16.60267857,476.3795192,10859576.86,107085.6552
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Potatoes,645539.2565,38732.35539,124528985.7,13556.93039,31331.6061,7400.749288,7400.749288,1789.587541,7173.500052,1863.443519,6948.144596,0,1519.66604,452.6046924,11584.65966,0,0,224205.9849,8021.691386,232227.6763,5295573658,52219343.51
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Rolls And Buns,28925.07345,147.5178746,1115183.003,51.63356416,119.331032,28.18684261,28.18684261,6.815907468,27.32133046,7.097198829,26.46303104,0,4.000737047,1.723811567,45.90901555,0,0,853.921483,31.2071372,885.1286202,20168971.47,198885.0533
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Sausage And Franks,111396.6567,568.1229492,3920494.673,198.8519211,459.5693776,108.5535715,108.5535715,26.24952036,105.2202988,27.33283368,101.9148038,0,21.69585426,6.638767771,170.517299,0,0,3288.634633,117.8794951,3406.514128,77675031.48,765948.9629
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Appetizers,338544.5073,1726.576987,13319688.25,604.3289596,1396.672873,329.9041146,329.9041146,79.7746647,319.7739973,83.06695177,309.7282993,0,66.7278414,20.17581524,517.4253029,0,0,9994.457863,357.9559457,10352.41381,236061440.6,2327788.122
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Rice,31480.39021,160.5499901,1174739.382,56.1950085,129.873048,30.67694213,30.67694213,7.418042591,29.73496837,7.724183968,28.80084453,0,7.271187117,1.876097597,47.04772378,0,0,929.359144,32.89438341,962.2535274,21950751.24,216455.08
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Chicken,920316.7204,4693.615274,29817317.5,1642.838782,3796.787039,896.8282344,896.8282344,216.8635326,869.2900051,225.8134543,841.9812654,0,164.8973112,54.84696905,1423.094502,0,0,27169.44592,979.1360042,28148.58192,641721505.3,6327978.4
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Seafood,469903.6933,40864.11304,557060932.6,14303.07892,33056.04011,7808.072927,7808.072927,1888.08315,7568.31631,1966.004025,7330.557704,0,1735.808518,477.5152228,12089.75518,0,0,236545.8702,8414.601521,244960.4717,5587032299,55093400.2
2018,Retail,Not Applicable,Not Applicable,Frozen,Frozen Meals,771122.2103,3932.723272,30462380.95,1376.514677,3181.281779,751.441493,751.441493,181.7073219,728.3675448,189.2063527,705.4858833,0,143.2466084,45.9556097,1187.312459,0,0,22764.94899,818.5429072,23583.49189,537690660.8,5302136.3
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Meat Alternatives,25019.37303,1115.864037,7402433.743,390.5698718,902.6513396,213.2126977,213.2126977,51.55731837,206.6657359,53.68508028,200.1733332,0,58.59949756,13.03936449,318.9310098,0,0,4739.630583,47.91963122,4787.550214,216591553.7,1504418.9
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Snack Combos,350147.1027,15616.56078,211453032.1,5466.04061,12632.64075,2983.920031,2983.920031,721.5466842,2892.295045,751.3247951,2801.433616,0,451.7560593,182.4864152,4831.798135,0,0,66331.31511,825.4997832,67156.81489,3031207253,21054401.25
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Mac And Cheese,186078.7264,8299.111199,109408187.6,2904.818767,6713.366137,1585.745062,1585.745062,383.4516608,1537.052782,399.2766467,1488.766279,0,338.9288792,96.97878256,2468.911106,0,0,35250.46057,397.1353877,35647.59596,1610874917,11188943.56
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Handheld Entrees,109573.0661,4886.958748,21532335.27,1710.512023,3953.187587,933.7711615,933.7711615,225.7967634,905.0985535,235.1153581,876.6648885,0,74.57662586,57.10627301,1578.829124,0,0,20757.34889,286.4089981,21043.75789,948568958.9,6588645.979
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Breakfast Foods,37774.33708,1684.735434,21258134.06,589.6837612,1362.826156,321.9092781,321.9092781,77.84141996,312.0246523,81.05392234,302.2223999,0,50.86901088,19.6868782,519.1278721,0,0,7155.910863,88.1592636,7244.070127,327010686.8,2271376.927
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Sandwiches,223860.6537,9984.185153,151505725.2,3494.621016,8076.466131,1907.719023,1907.719023,461.3087217,1849.140131,480.3468555,1791.049406,0,467.5192343,116.6696165,2910.432165,0,0,42407.8093,452.6405141,42860.44981,1937951312,13460776.89
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Appetizers,67248.5031,2999.283238,44352770.59,1049.79606,2426.197944,573.0852944,573.0852944,138.5787118,555.4879958,144.297832,538.0373441,0,148.2660681,35.04795032,866.4820418,0,0,12739.45041,132.6863003,12872.13671,582167177.1,4043663.241
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Lasagna,3628.085755,161.8126247,1790581.418,56.63695036,130.8944258,30.91819888,30.91819888,7.476381288,29.96881703,7.784930293,29.02734684,0,8.566971153,1.890852041,46.17912717,0,0,687.2988456,6.919700472,694.2185461,31408170.37,218157.3764
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Prepared Fruit Or Vegetables,66089.80494,2947.605301,22175955.65,1031.707973,2384.394321,563.2109798,563.2109798,136.1909873,545.9168843,141.8115666,528.7669091,0,121.637563,34.44407078,875.6263397,0,0,12519.94845,140.5214052,12660.46986,572136380.8,3973990.535
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Pasta,10417.26634,464.6100788,3993764.232,162.6207969,375.835134,88.77494476,88.77494476,21.4668176,86.04899937,22.35274957,83.34577063,0,21.22248208,5.429174129,135.9691407,0,0,1973.430512,21.28767621,1994.718188,90181792.29,626391.8902
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Rice,9071.561393,404.5916381,3382389.029,141.6134036,327.2846619,77.30697625,77.30697625,18.69372899,74.93316914,19.46521606,72.57914413,0,22.3708377,4.727832121,114.5147338,0,0,1718.502289,16.90231831,1735.404607,78532086.88,545474.4366
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Deli Cheeses,426018.5729,30485.8679,457424916.6,10670.53075,24660.80865,5825.059254,5825.059254,1408.567303,5646.193545,1466.69864,5468.818412,0,1922.593439,356.2408412,8391.696467,0,0,129488.6716,1173.961887,130662.6335,5917371000,41101347.75
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,"Chilled Salsa, Dips, And Spreads",283351.0554,12637.45707,105341084.3,4423.3077,10222.76655,2414.690521,2414.690521,583.9003461,2340.544437,607.9978157,2267.016249,0,494.2716311,147.6742716,3781.361797,0,0,53677.57721,613.915864,54291.49307,2452956964,17037944.25
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Deli Lunchmeat,498124.7652,22216.36453,342339880.6,7776.075182,17971.39305,4244.97148,4244.97148,1026.48364,4114.624337,1068.846448,3985.363441,0,1278.198364,259.6080391,6238.268779,0,0,94363.9702,907.1779038,95271.1481,4312243024,29952321.75
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Hummus,94313.20506,4206.368946,42944484.93,1472.294944,3402.640857,803.728089,803.728089,194.350831,779.0486158,202.3716573,754.5748087,0,257.7580942,49.15328034,1165.383569,0,0,17866.54488,165.1408153,18031.68569,816465048.5,5671068.095
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Fully Cooked Chicken,764687.1367,30587.48547,287833383.4,10706.09849,24743.00973,5844.475737,5844.475737,1413.262435,5665.013821,1471.587539,5487.04745,0,1345.4972,357.4282874,9003.172998,0,0,129920.292,1423.19615,131343.4882,5937095183,41238349.56
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Deli Salads,648344.9823,28916.18621,255505907.6,10121.1176,23391.05245,5525.133764,5525.133764,1336.04182,5355.477642,1391.180042,5187.235348,0,1213.890918,337.8984168,8569.328262,0,0,122821.4513,1369.854668,124191.306,5612692487,38985087.42
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Potatoes,178414.8241,14860.64926,81202928.78,5201.459751,12021.16433,2839.484931,2839.484931,686.6205914,2752.295005,714.9573084,2665.831675,0,656.7649281,173.653255,4371.041568,0,0,63120.58223,690.157155,63810.73939,2884483239,20035273.89
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Fully Cooked Pork,50140.20755,2184.410462,21393120.3,764.5778389,1767.026236,417.3842259,417.3842259,100.9283765,404.5679227,105.0936737,391.8584241,0,84.02720958,25.52580176,655.0248276,0,0,9278.279687,106.7088588,9384.988546,423998659.4,2945043.727
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Pot Pies,12022.41278,536.1996101,4944753.031,187.6782529,433.7457613,102.4538488,102.4538488,24.77453622,99.30787562,25.79697719,96.18811937,0,53.08285092,6.265729445,128.3296726,0,0,2277.506924,12.54765938,2290.054583,104077470.7,722909.6024
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Deli Trays,36593.45385,1632.068042,23995863.32,571.2493499,1320.222137,311.8459045,311.8459045,75.40797877,302.2702871,78.52005344,292.774468,0,58.782336,19.07143644,493.3955775,0,0,6932.206205,81.4077148,7013.61392,316787835.3,2200370.229
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Pizza,125782.1798,5609.88522,40299634.48,1963.547599,4537.981546,1071.903674,1071.903674,259.1988169,1038.989535,269.8959087,1006.349686,0,226.6232569,65.55398836,1671.370354,0,0,23827.97784,269.4910919,24097.46893,1088890506,7563302.577
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,"Soups, Stews, And Broth",87068.41961,3883.251514,34977142.75,1359.198787,3141.262792,741.9887222,741.9887222,179.4215316,719.2050332,186.8262282,696.6112118,0,186.0416271,45.37751034,1127.77965,0,0,16494.10414,174.2823992,16668.38654,753747276.4,5235437.988
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Prepared Meals,441520.9849,19691.83593,185605346.7,6892.450673,15929.23643,3762.599492,3762.599492,909.8404647,3647.064183,947.3894285,3532.491686,0,761.981411,230.1078066,5900.361455,0,0,83641.0393,960.0578822,84601.09718,3822226719,26548727.4
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Fully Cooked Beef,16364.29402,710.9573373,8920189.573,248.8461917,575.111816,135.8455213,135.8455213,32.84903229,131.6742151,34.20470636,127.5376705,0,30.75592034,8.307850729,209.7824206,0,0,3019.79007,33.297714,3053.087784,137998312.7,958519.6935
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Other Meat,5273.132281,227.2570164,2220555.276,79.54351141,183.8340904,43.42292602,43.42292602,10.50017023,42.08957092,10.9335105,40.76732733,0,10.83303412,2.655598684,66.0548786,0,0,965.2737871,10.22235447,975.4961416,44111064.28,306390.1507
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Fully Cooked Turkey,27626.35753,956.1516679,10830784.18,334.6680437,773.4558647,182.6958032,182.6958032,44.17797716,177.0859007,46.00119489,171.5227483,0,51.28552381,11.17305486,272.209465,0,0,4061.252568,40.60970103,4101.862269,185591047.3,1289093.108
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Meal Kits,16813.23062,749.8700858,6222171.488,262.4662625,606.5893468,143.280739,143.280739,34.6469547,138.8811252,36.07682873,134.5181756,0,24.40449846,8.762563395,229.2992007,0,0,3185.071902,38.49823315,3223.570136,145551358.9,1010982.245
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Sushi,56279.14584,2510.049904,79032314.44,878.5567387,2030.444421,479.6054838,479.6054838,115.9742027,464.8785993,120.7604387,450.2744412,0,114.3408447,29.33104257,734.8848515,0,0,10661.43266,115.1381297,10776.57079,487205959.2,3384074.035
2018,Retail,Not Applicable,Not Applicable,Prepared Foods,Calzones Or Stromboli,5897.078929,263.0097203,3117867.614,92.05751714,212.7553791,50.25434112,50.25434112,12.15208612,48.7112189,12.65360068,47.18095629,0,15.50981094,3.073384831,73.47432137,0,0,1117.133335,10.58084705,1127.714182,51050739.2,354592.2986
2018,Retail,Not Applicable,Not Applicable,Produce,Coconut,15667.43566,2820.138419,6036925.829,987.0925704,2281.283056,538.8553623,538.8553623,130.3015147,522.3091364,135.6790365,505.9007983,0,131.7598433,32.95456392,822.3781632,0,0,2531.224895,187.9505428,2719.175438,92734757.49,3802138.428
2018,Retail,Not Applicable,Not Applicable,Produce,Strawberries,716365.9522,101795.6503,524013423.7,35630.0703,82345.13977,19450.51054,19450.51054,4703.360424,18853.25835,4897.467322,18260.98337,0,4683.203436,1189.527167,29757.3397,0,0,91367.03451,6784.342784,98151.3773,3347351634,137241899.6
2018,Retail,Not Applicable,Not Applicable,Produce,Potatoes,2882391.68,240082.1345,367369064.8,84032.50341,194208.6608,45873.4737,45873.4737,11092.74126,44464.87148,11550.53684,43068.00784,0,9956.108218,2805.465858,71270.92934,0,0,215486.542,16001.94133,231488.4833,7894633249,323681101.5
2018,Retail,Not Applicable,Not Applicable,Produce,Raspberries,71382.06655,6962.592235,111211029.6,2437.016219,5632.221309,1330.370927,1330.370927,321.6992148,1289.520228,334.9756876,1249.009959,0,363.5152382,81.36096773,1992.140013,0,0,6249.298503,463.9836253,6713.282128,228951280.6,9387035.516
2018,Retail,Not Applicable,Not Applicable,Produce,Asparagus,168391.4011,26532.93078,158783272.4,9286.940905,21463.17536,5069.755417,5069.755417,1225.926021,4914.082255,1276.519783,4759.706393,0,1207.806381,310.0490237,7769.085501,0,0,23814.72287,1768.346832,25583.06971,872483735.1,35771958.94
2018,Retail,Not Applicable,Not Applicable,Produce,Limes,256857.8986,36041.79393,106469676.8,12615.19179,29155.14121,6886.652725,6886.652725,1665.272993,6675.189465,1733.99853,6465.488433,0,1146.572799,421.1642926,11047.45469,0,0,32349.43556,2402.659198,34752.09476,1185164174,48591902.02
2018,Retail,Not Applicable,Not Applicable,Produce,Kiwis,50044.65365,7365.448303,31684717.17,2578.022146,5958.102023,1407.34628,1407.34628,340.3127536,1364.131958,354.357404,1321.277761,0,342.1560285,86.06851895,2149.797598,0,0,6610.883346,490.8788956,7101.762242,242198417.5,9930170.04
2018,Retail,Not Applicable,Not Applicable,Produce,Other Melons,34317.52033,6228.851608,13966650.84,2180.195519,5038.679499,1190.172109,1190.172109,287.7975046,1153.62639,299.6748595,1117.385225,0,349.6062497,72.78688419,1757.802385,0,0,5590.72709,415.0592345,6005.786325,204823649.6,8397799.166
2018,Retail,Not Applicable,Not Applicable,Produce,Other Squash,212503.597,49100.61879,108348838.2,17185.98481,39718.76308,9381.855711,9381.855711,2268.642192,9093.774131,2362.268676,8808.093277,0,2088.678953,573.7624331,14523.54342,0,0,44070.42853,3272.590905,47343.01944,1614578188,66197938.48
2018,Retail,Not Applicable,Not Applicable,Produce,Celery,227396.286,19335.9433,66364907.94,6767.882685,15641.34567,3694.597635,3694.597635,893.3968221,3581.150407,930.2671595,3468.648591,0,895.901221,225.949044,5646.03242,0,0,17355.04212,1288.669208,18643.71133,635824823.7,26068909.45
2018,Retail,Not Applicable,Not Applicable,Produce,Pomegranates,15777.67421,1061.152918,5644086.645,371.4201242,858.3940975,202.7588208,202.7588208,49.02944895,196.5328583,51.05288611,190.3587799,0,52.31848043,12.40004088,306.7016029,0,0,952.4414356,70.71826918,1023.159705,34893946.3,1430656.829
2018,Retail,Not Applicable,Not Applicable,Produce,Pears,196566.9171,28969.64036,93567952.25,10139.82739,23434.2929,5535.347467,5535.347467,1338.511612,5365.37772,1393.751762,5196.824415,0,1462.592911,338.5230522,8338.711423,0,0,26001.79991,1930.580038,27932.37995,952610182.6,39057154.83
2018,Retail,Not Applicable,Not Applicable,Produce,Brussel Sprouts,50668.12654,2940.546272,17471104.96,1029.237203,2378.68409,561.8621824,561.8621824,135.8648323,544.6095035,141.4719512,527.5005995,0,142.4442355,34.36158291,852.4313846,0,0,2639.297376,195.9693627,2835.266739,96694135.17,3964473.483
2018,Retail,Not Applicable,Not Applicable,Produce,Apples,1594687.011,305634.8767,1011781608,106976.9888,247235.9729,58398.90379,58398.90379,14121.53642,56605.69262,14704.32987,54827.42517,0,13491.20996,3571.478624,89914.30021,0,0,274323.6302,20370.21236,294693.8425,10050207459,412059954.9
2018,Retail,Not Applicable,Not Applicable,Produce,Cranberries,11442.67245,1456.905076,7970620.827,509.9395712,1178.528274,278.3768013,278.3768013,67.31475907,269.8288945,70.09282791,261.3522216,0,71.15473719,17.02457976,421.7602542,0,0,1307.650139,97.09310954,1404.743249,47907484.96,1964213.791
2018,Retail,Not Applicable,Not Applicable,Produce,Other Vegetables,86715.66009,5832.201536,23789317.35,2041.361788,4717.818976,1114.38256,1114.38256,269.4707073,1080.164054,280.5917184,1046.230708,0,217.2447294,68.15185278,1755.965206,0,0,5234.71246,388.7561141,5623.468574,191780584.8,7863031.628
2018,Retail,Not Applicable,Not Applicable,Produce,Cantaloupe,356542.3869,64714.74623,97568396.97,22651.17371,52349.43544,12365.31079,12365.31079,2990.076446,11985.61851,3113.476401,11609.09038,0,2438.848358,756.2204137,19456.10494,0,0,58084.94209,4313.647586,62398.58967,2128018348,87249059.09
2018,Retail,Not Applicable,Not Applicable,Produce,Kale,60084.22302,15987.29893,65927989.49,5595.804761,12932.54044,3054.758482,3054.758482,738.6762483,2960.958313,769.1612935,2867.939827,0,639.7554986,186.8186543,4769.230608,0,0,14349.4549,1065.611508,15415.0664,525711177.5,21554234.08
